Date,Prefecture,Positive,Tested,Discharged,Fatal,Hosp_require,Hosp_severe
2021-08-23,Niigata,5919,225621,4950,54,915,4
2021-08-23,Toyama,3806,94584,2700,39,1067,7
2021-08-23,Ishikawa,6812,157399,5916,121,758,8
2021-08-23,Fukui,2251,92260,1955,36,260,1
2021-08-23,Yamanashi,3874,86511,3145,23,709,3
2021-08-23,Nagano,7175,255466,6087,94,867,6
2021-08-23,Gifu,13151,327631,10746,194,2233,4
2021-08-23,Shizuoka,17534,505464,12650,162,4722,27
2021-08-23,Aichi,68217,1007810,56577,1029,10611,38
2021-08-23,Mie,9496,170434,6702,120,2871,11
2021-08-23,Shiga,9111,192875,6920,95,2096,8
2021-08-23,Kyoto,26156,349462,19961,250,5575,99
2021-08-23,Osaka,148927,2791288,123492,2766,20967,508
2021-08-23,Hyogo,57259,618802,49229,1330,6702,61
2021-08-23,Nara,11777,207645,10144,135,1498,11
2021-08-23,Wakayama,4043,52454,3399,51,503,20
2021-08-23,Tottori,1259,114743,988,3,252,3
2021-08-23,Shimane,1091,40685,896,2,193,1
2021-08-23,Okayama,11779,208397,8975,127,1485,7
2021-08-23,Hiroshima,15901,662019,13299,180,1633,12
2021-08-23,Yamaguchi,4414,140551,3566,83,765,2
2021-08-23,Tokushima,2270,81502,1850,63,357,1
2021-08-23,Kagawa,3645,107346,2799,34,813,9
2021-08-23,Ehime,4201,120824,3399,78,724,7
2021-08-23,Kochi,2807,74118,2270,31,506,1
2021-08-23,Fukuoka,57888,1044580,46176,557,10260,31
2021-08-23,Saga,4461,78294,3178,27,927,2
2021-08-23,Nagasaki,4784,151766,3901,69,818,0
2021-08-23,Kumamoto,10779,100142,8531,123,2125,12
2021-08-23,Oita,5809,211649,4283,65,1461,1
2021-08-23,Miyazaki,4636,56157,3635,29,958,2
2021-08-23,Kagoshima,6922,139687,4857,44,1918,4
2021-08-23,Okinawa,37748,323799,31065,249,6244,120
2021-08-24,Hokkaido,53966,954184,47591,1437,4961,16
2021-08-24,Aomori,3708,65555,3046,33,629,1
2021-08-24,Iwate,2740,103442,2346,48,346,2
2021-08-24,Miyagi,13460,196615,11151,96,2114,25
2021-08-24,Akita,1463,20188,1173,21,269,2
2021-08-24,Yamagata,2942,81502,2457,48,437,5
2021-08-24,Fukushima,8148,352984,6926,165,1057,18
2021-08-24,Ibaraki,18867,37322,16221,180,2466,23
2021-08-24,Tochigi,12079,381205,9922,100,2057,17
2021-08-24,Gunma,13310,247150,10624,158,2528,22
2021-08-24,Saitama,91038,1251098,63080,872,25701,164
2021-08-24,Chiba,76248,901106,61677,795,13776,102
2021-08-24,Tokyo,318929,3164327,274882,2393,41654,268
2021-08-24,Kanagawa,132172,1355494,113553,1066,17553,245
2021-08-24,Niigata,6032,228695,5047,54,931,3
2021-08-24,Toyama,3874,95627,2765,39,1070,9
2021-08-24,Ishikawa,6882,158764,5999,121,747,9
2021-08-24,Fukui,2292,93122,1990,36,266,1
2021-08-24,Yamanashi,3932,86511,3219,23,692,3
2021-08-24,Nagano,7268,259386,6207,94,828,6
2021-08-24,Gifu,13540,332258,10880,195,2271,4
2021-08-24,Shizuoka,18027,510880,12698,163,5166,28
2021-08-24,Aichi,69271,1014154,57160,1030,11081,40
2021-08-24,Mie,9838,170434,6761,121,3158,13
2021-08-24,Shiga,9346,193559,7018,95,2233,8
2021-08-24,Kyoto,26743,350632,20119,250,5787,107
2021-08-24,Osaka,151295,2799201,125077,2771,21675,516
2021-08-24,Hyogo,57796,622091,49584,1331,6882,65
2021-08-24,Nara,12004,209773,10306,135,1548,14
2021-08-24,Wakayama,4133,53060,3466,51,525,21
2021-08-24,Tottori,1270,115596,1007,3,244,2
2021-08-24,Shimane,1127,40685,947,2,178,1
2021-08-24,Okayama,11939,208397,8975,127,1485,7
2021-08-24,Hiroshima,16193,694007,13473,180,1659,11
2021-08-24,Yamaguchi,4494,140551,3634,83,777,3
2021-08-24,Tokushima,2319,82442,1875,63,357,1
2021-08-24,Kagawa,3740,107783,2887,34,820,8
2021-08-24,Ehime,4273,121159,3455,78,740,4
2021-08-24,Kochi,2895,74310,2310,31,554,2
2021-08-24,Fukuoka,58766,1053126,46619,558,10712,35
2021-08-24,Saga,4557,79706,3261,27,957,2
2021-08-24,Nagasaki,4857,152800,3992,69,800,0
2021-08-24,Kumamoto,11020,100962,8862,123,2035,14
2021-08-24,Oita,5966,214423,4421,65,1480,2
2021-08-24,Miyazaki,4772,56729,3693,29,1036,3
2021-08-24,Kagoshima,7113,141025,4960,44,1962,3
2021-08-24,Okinawa,38498,327368,31771,249,6363,109
2021-08-25,Hokkaido,54534,961855,48046,1437,4938,18
2021-08-25,Aomori,3812,66412,3128,33,651,1
2021-08-25,Iwate,2780,104106,2387,48,345,2
2021-08-25,Miyagi,13761,198343,11341,97,2126,23
2021-08-25,Akita,1500,20341,1194,21,285,2
2021-08-25,Yamagata,2977,82246,2500,48,429,3
2021-08-25,Fukushima,8243,355310,7031,165,1047,18
2021-08-25,Ibaraki,19142,37322,16438,182,2522,22
2021-08-25,Tochigi,12299,382887,10045,100,2154,18
2021-08-25,Gunma,13563,248866,10864,158,2085,24
2021-08-25,Saitama,92652,1258480,63080,876,26019,164
2021-08-25,Chiba,77382,906023,62738,800,13844,101
2021-08-25,Tokyo,323157,3185437,279385,2404,41368,277
2021-08-25,Kanagawa,134475,1364873,115798,1075,17602,242
2021-08-25,Niigata,6191,230824,5139,54,998,5
2021-08-25,Toyama,3994,96711,2806,39,1149,10
2021-08-25,Ishikawa,6949,159466,6071,123,740,8
2021-08-25,Fukui,2348,93919,2027,36,285,1
2021-08-25,Yamanashi,4018,86511,3281,23,716,3
2021-08-25,Nagano,7393,260937,6295,94,852,4
2021-08-25,Gifu,13926,335413,11030,195,2510,6
2021-08-25,Shizuoka,18635,515867,12894,163,5578,31
2021-08-25,Aichi,70885,1023832,57765,1031,12089,40
2021-08-25,Mie,10269,170434,6851,121,3502,16
2021-08-25,Shiga,9566,195566,7105,95,2366,9
2021-08-25,Kyoto,27272,354054,20328,251,6162,104
2021-08-25,Osaka,154101,2818909,126335,2772,23229,516
2021-08-25,Hyogo,58874,626140,50109,1333,7434,65
2021-08-25,Nara,12192,211514,10488,135,1569,16
2021-08-25,Wakayama,4218,53643,3515,52,558,21
2021-08-25,Tottori,1300,117016,1033,3,247,1
2021-08-25,Shimane,1172,40685,988,2,182,1
2021-08-25,Okayama,12241,208397,8975,127,1485,7
2021-08-25,Hiroshima,16481,694007,13701,180,1596,14
2021-08-25,Yamaguchi,4555,147535,3696,85,774,2
2021-08-25,Tokushima,2375,83186,1906,63,357,1
2021-08-25,Kagawa,3830,109035,2959,34,838,8
2021-08-25,Ehime,4349,121480,3533,78,738,4
2021-08-25,Kochi,3006,74554,2351,31,624,3
2021-08-25,Fukuoka,59860,1061639,47322,558,10886,34
2021-08-25,Saga,4681,80888,3307,27,1023,3
2021-08-25,Nagasaki,4930,154054,4064,69,801,1
2021-08-25,Kumamoto,11245,101742,9002,123,2120,14
2021-08-25,Oita,6152,216759,4523,66,1563,2
2021-08-25,Miyazaki,4886,57542,3756,30,1086,3
2021-08-25,Kagoshima,7353,141025,5220,44,1893,4
2021-08-25,Okinawa,39307,330449,32320,249,6606,102
2021-08-26,Hokkaido,55038,969420,48471,1437,5051,16
2021-08-26,Aomori,3951,66925,3166,33,752,1
2021-08-26,Iwate,2810,104853,2422,48,340,2
2021-08-26,Miyagi,13988,199916,11524,97,2238,24
2021-08-26,Akita,1538,20501,1220,22,296,2
2021-08-26,Yamagata,3015,82631,2535,48,432,3
2021-08-26,Fukushima,8331,357175,7134,165,1032,17
2021-08-26,Ibaraki,19413,37322,16729,183,2501,25
2021-08-26,Tochigi,12524,385925,10250,100,2174,16
2021-08-26,Gunma,13900,250677,11151,158,2591,22
2021-08-26,Saitama,94361,1264599,63080,877,26116,161
2021-08-26,Chiba,80230,915770,65410,818,14002,111
2021-08-26,Tokyo,327861,3203905,282986,2415,42460,276
2021-08-26,Kanagawa,137105,1372591,117883,1084,18138,249
2021-08-26,Niigata,6316,233038,5201,54,1061,8
2021-08-26,Toyama,4085,97604,2890,39,1156,9
2021-08-26,Ishikawa,7005,160308,6131,123,736,6
2021-08-26,Fukui,2396,94448,2066,36,294,1
2021-08-26,Yamanashi,4103,86511,3371,23,712,3
2021-08-26,Nagano,7500,262751,6378,94,867,4
2021-08-26,Gifu,14320,338372,11285,196,2651,7
2021-08-26,Shizuoka,19165,521125,13198,165,5802,34
2021-08-26,Aichi,72696,1033304,58308,1032,13356,42
2021-08-26,Mie,10784,170434,7000,123,3869,17
2021-08-26,Shiga,9779,196841,7220,95,2464,9
2021-08-26,Kyoto,27880,356333,20587,251,6434,96
2021-08-26,Osaka,156931,2840008,128328,2778,24040,510
2021-08-26,Hyogo,59962,630555,50842,1334,7787,65
2021-08-26,Nara,12399,212479,10630,136,1633,16
2021-08-26,Wakayama,4293,54198,3584,52,562,29
2021-08-26,Tottori,1336,121247,1057,3,259,1
2021-08-26,Shimane,1211,42979,1031,2,178,1
2021-08-26,Okayama,12447,208397,8975,127,1485,7
2021-08-26,Hiroshima,16837,694007,13952,180,1587,15
2021-08-26,Yamaguchi,4631,147535,3742,85,804,3
2021-08-26,Tokushima,2439,83966,1940,63,436,1
2021-08-26,Kagawa,3926,110285,3026,34,867,8
2021-08-26,Ehime,4403,122003,3604,79,720,3
2021-08-26,Kochi,3113,74829,2395,31,687,3
2021-08-26,Fukuoka,60850,1069066,48121,559,11181,34
2021-08-26,Saga,4784,82040,3371,27,1087,3
2021-08-26,Nagasaki,4980,155099,4123,69,792,1
2021-08-26,Kumamoto,11504,102764,9170,123,2211,16
2021-08-26,Oita,6315,218824,4623,66,1626,2
2021-08-26,Miyazaki,4886,58291,3756,30,1218,4
2021-08-26,Kagoshima,7545,144385,5333,44,2020,4
2021-08-26,Okinawa,39987,335402,32874,252,6698,113
2021-08-27,Hokkaido,55420,975810,48838,1438,5130,17
2021-08-27,Aomori,4054,67274,3192,33,829,1
2021-08-27,Iwate,2851,105548,2486,48,317,2
2021-08-27,Miyagi,14192,202019,11638,99,2351,29
2021-08-27,Akita,1557,20728,1237,22,298,2
2021-08-27,Yamagata,3041,83069,2581,48,412,4
2021-08-27,Fukushima,8441,359037,7219,165,1057,14
2021-08-27,Ibaraki,19741,37322,17041,184,2516,26
2021-08-27,Tochigi,12691,387447,10512,102,2077,16
2021-08-27,Gunma,14138,252033,11310,158,2670,19
2021-08-27,Saitama,95883,1273586,63080,885,25955,163
2021-08-27,Chiba,80230,915770,65410,818,14002,111
2021-08-27,Tokyo,332088,3222090,287769,2433,41886,294
2021-08-27,Kanagawa,139767,1380361,120415,1091,18261,253
2021-08-27,Niigata,6452,234700,5322,54,1076,7
2021-08-27,Toyama,4171,98298,2935,40,1196,12
2021-08-27,Ishikawa,7069,161733,6227,123,704,8
2021-08-27,Fukui,2443,94991,2096,36,311,1
2021-08-27,Yamanashi,4175,92433,3458,23,697,3
2021-08-27,Nagano,7617,264256,6487,94,862,3
2021-08-27,Gifu,14630,340740,11603,196,2727,7
2021-08-27,Shizuoka,19832,524758,13558,166,6108,34
2021-08-27,Aichi,74834,1041478,58836,1033,14965,42
2021-08-27,Mie,11207,181186,7048,124,4251,20
2021-08-27,Shiga,9993,200851,7231,95,2667,10
2021-08-27,Kyoto,28399,358540,20935,251,6689,100
2021-08-27,Osaka,159745,2863886,129891,2780,25248,510
2021-08-27,Hyogo,60969,634780,51777,1335,7858,68
2021-08-27,Nara,12593,213833,10801,136,1656,19
2021-08-27,Wakayama,4348,54714,3655,52,544,29
2021-08-27,Tottori,1356,121926,1080,3,256,1
2021-08-27,Shimane,1229,42979,1052,2,175,1
2021-08-27,Okayama,12695,216620,10253,127,1861,13
2021-08-27,Hiroshima,17194,715556,14230,180,1557,17
2021-08-27,Yamaguchi,4705,147535,3823,85,797,2
2021-08-27,Tokushima,2499,84479,1969,63,467,2
2021-08-27,Kagawa,4010,111153,3126,34,850,6
2021-08-27,Ehime,4457,126419,3674,79,704,3
2021-08-27,Kochi,3206,75123,2456,31,719,4
2021-08-27,Fukuoka,61846,1075596,49079,561,11212,34
2021-08-27,Saga,4879,83134,3420,27,1062,3
2021-08-27,Nagasaki,5045,156155,4249,69,728,1
2021-08-27,Kumamoto,11754,103575,9400,125,2229,15
2021-08-27,Oita,6493,220766,4795,67,1631,2
2021-08-27,Miyazaki,5129,59059,3866,30,1218,6
2021-08-27,Kagoshima,7693,145876,5426,44,2119,5
2021-08-27,Okinawa,40679,336420,33520,255,6719,121
2021-08-28,Hokkaido,55877,981764,49302,1440,5144,16
2021-08-28,Aomori,4154,67921,3242,33,879,1
2021-08-28,Iwate,2893,106143,2535,48,310,1
2021-08-28,Miyagi,14377,203378,11789,100,2379,33
2021-08-28,Akita,1583,20728,1257,22,304,2
2021-08-28,Yamagata,3094,83111,2627,48,419,5
2021-08-28,Fukushima,8534,360850,7325,165,1044,14
2021-08-28,Ibaraki,20022,37322,17380,184,2458,26
2021-08-28,Tochigi,12897,388869,10736,102,2059,16
2021-08-28,Gunma,14505,252033,11536,159,2810,21
2021-08-28,Saitama,97491,1279730,63080,887,26033,165
2021-08-28,Chiba,81717,921242,67703,827,13187,111
2021-08-28,Tokyo,335669,3237557,292519,2452,40698,297
2021-08-28,Kanagawa,142145,1380361,122622,1093,18430,243
2021-08-28,Niigata,6567,236146,5322,54,1191,7
2021-08-28,Toyama,4247,98298,2974,40,1233,13
2021-08-28,Ishikawa,7128,163697,6326,123,662,8
2021-08-28,Fukui,2484,95463,2125,36,323,1
2021-08-28,Yamanashi,4175,92433,3458,23,697,3
2021-08-28,Nagano,7718,264256,6637,94,920,5
2021-08-28,Gifu,14975,343597,11867,198,2763,7
2021-08-28,Shizuoka,20435,524758,14213,166,6056,32
2021-08-28,Aichi,77174,1041478,59475,1034,16665,48
2021-08-28,Mie,11622,181186,7293,124,4430,20
2021-08-28,Shiga,10171,202369,7422,95,2654,12
2021-08-28,Kyoto,28939,360937,21288,252,6959,98
2021-08-28,Osaka,162384,2888989,131089,2782,26647,518
2021-08-28,Hyogo,62027,639087,52994,1336,7700,67
2021-08-28,Nara,12819,213833,10991,137,1691,15
2021-08-28,Wakayama,4419,55288,3728,53,539,29
2021-08-28,Tottori,1356,123747,1080,3,256,1
2021-08-28,Shimane,1254,42979,1038,2,214,1
2021-08-28,Okayama,12905,216620,10253,127,1861,13
2021-08-28,Hiroshima,17564,715556,14511,180,1510,17
2021-08-28,Yamaguchi,4786,147535,3929,85,772,2
2021-08-28,Tokushima,2549,85294,2016,63,471,2
2021-08-28,Kagawa,4078,112247,3216,34,828,7
2021-08-28,Ehime,4511,127521,3780,79,652,3
2021-08-28,Kochi,3276,75329,2521,31,724,5
2021-08-28,Fukuoka,62798,1082079,49872,561,11413,35
2021-08-28,Saga,4947,84058,3425,27,876,2
2021-08-28,Nagasaki,5119,156671,4325,69,726,1
2021-08-28,Kumamoto,12013,103575,9608,125,2280,15
2021-08-28,Oita,6640,222686,4966,67,1607,2
2021-08-28,Miyazaki,5129,59059,3866,30,1267,6
2021-08-28,Kagoshima,7850,147179,5612,44,2081,5
2021-08-28,Okinawa,41334,337572,34398,255,6537,119
2021-08-29,Hokkaido,56236,986630,49774,1442,5135,16
2021-08-29,Aomori,4221,67995,3273,33,915,1
2021-08-29,Iwate,2951,106525,2576,49,326,0
2021-08-29,Miyagi,14505,204004,11956,100,2368,33
2021-08-29,Akita,1597,20728,1284,22,291,2
2021-08-29,Yamagata,3124,83152,2636,48,440,5
2021-08-29,Fukushima,8604,362075,7392,165,1047,14
2021-08-29,Ibaraki,20241,37322,17728,186,2327,32
2021-08-29,Tochigi,13052,390311,10954,102,1996,16
2021-08-29,Gunma,14667,252033,11745,159,2763,23
2021-08-29,Saitama,98954,1283524,63080,889,25887,155
2021-08-29,Chiba,83345,925904,68414,834,14097,110
2021-08-29,Tokyo,338750,3237557,296973,2466,39311,296
2021-08-29,Kanagawa,144507,1380361,125485,1096,17926,238
2021-08-29,Niigata,6649,236593,5332,54,1263,7
2021-08-29,Toyama,4293,98298,3040,41,1212,13
2021-08-29,Ishikawa,7185,164224,6404,123,641,9
2021-08-29,Fukui,2516,95824,2157,36,323,1
2021-08-29,Yamanashi,4175,92433,3458,23,697,3
2021-08-29,Nagano,7776,264256,6719,94,917,6
2021-08-29,Gifu,15247,344187,12132,200,2853,8
2021-08-29,Shizuoka,20992,524758,14816,167,6009,37
2021-08-29,Aichi,79060,1041478,60260,1035,17765,49
2021-08-29,Mie,11965,181186,7473,127,4597,20
2021-08-29,Shiga,10332,203022,7589,96,2647,12
2021-08-29,Kyoto,29408,363132,21486,252,7201,97
2021-08-29,Osaka,164773,2907735,133260,2784,26886,525
2021-08-29,Hyogo,63077,642878,53844,1336,7897,68
2021-08-29,Nara,13037,213833,11174,137,1726,15
2021-08-29,Wakayama,4457,55757,3793,54,511,29
2021-08-29,Tottori,1356,124354,1080,3,256,1
2021-08-29,Shimane,1287,42979,1067,2,218,1
2021-08-29,Okayama,13093,216620,10253,127,1861,13
2021-08-29,Hiroshima,17564,723783,14511,180,1510,17
2021-08-29,Yamaguchi,4839,147535,4008,85,746,3
2021-08-29,Tokushima,2608,85653,2059,63,486,2
2021-08-29,Kagawa,4133,112793,3299,34,800,7
2021-08-29,Ehime,4548,127720,3835,80,633,3
2021-08-29,Kochi,3329,75539,2575,31,723,5
2021-08-29,Fukuoka,63755,1087771,50731,562,11506,34
2021-08-29,Saga,5006,84917,3436,27,835,2
2021-08-29,Nagasaki,5174,157206,4373,69,734,1
2021-08-29,Kumamoto,12172,106768,9736,126,2310,14
2021-08-29,Oita,6757,223320,5171,68,1518,2
2021-08-29,Miyazaki,5129,59059,3866,30,1178,6
2021-08-29,Kagoshima,7978,147179,6056,44,1794,5
2021-08-29,Okinawa,41914,338169,34954,258,6514,119
2021-08-30,Hokkaido,56502,989522,50250,1445,5020,17
2021-08-30,Aomori,4272,68665,3348,33,891,2
2021-08-30,Iwate,2969,106904,2595,49,325,0
2021-08-30,Miyagi,14584,205419,12208,101,2230,31
2021-08-30,Akita,1605,21753,1325,22,258,2
2021-08-30,Yamagata,3144,85334,2682,48,414,5
2021-08-30,Fukushima,8651,363646,7468,165,1018,13
2021-08-30,Ibaraki,20467,37826,18004,187,2276,30
2021-08-30,Tochigi,13121,391211,11208,102,1811,18
2021-08-30,Gunma,14728,255982,12125,159,2444,24
2021-08-30,Saitama,100059,1288942,83870,890,15299,154
2021-08-30,Chiba,84552,929429,69587,840,14125,109
2021-08-30,Tokyo,340665,3262819,301921,2478,36266,287
2021-08-30,Kanagawa,146226,1403318,127360,1098,17768,260
2021-08-30,Niigata,6702,238804,5638,54,1010,8
2021-08-30,Toyama,4335,99476,3086,41,1208,14
2021-08-30,Ishikawa,7211,164752,6456,123,615,8
2021-08-30,Fukui,2545,96170,2199,36,310,1
2021-08-30,Yamanashi,4376,92433,3671,25,683,2
2021-08-30,Nagano,7816,267261,6850,94,819,7
2021-08-30,Gifu,15449,345227,12386,200,2861,9
2021-08-30,Shizuoka,21305,535472,15648,170,5487,36
2021-08-30,Aichi,80442,1062840,61262,1035,18145,53
2021-08-30,Mie,12146,181186,7599,130,4653,20
2021-08-30,Shiga,10445,205115,8070,96,2279,10
2021-08-30,Kyoto,29753,364313,21673,252,7483,110
2021-08-30,Osaka,166378,2925233,134743,2786,27004,526
2021-08-30,Hyogo,63990,646357,54880,1339,7774,71
2021-08-30,Nara,13198,217414,11342,137,1719,16
2021-08-30,Wakayama,4499,56192,3854,55,491,31
2021-08-30,Tottori,1419,124731,1135,3,262,0
2021-08-30,Shimane,1304,42979,1097,2,205,1
2021-08-30,Okayama,13244,216620,10253,127,1861,13
2021-08-30,Hiroshima,18187,723783,14975,181,1526,22
2021-08-30,Yamaguchi,4882,147535,4102,85,695,4
2021-08-30,Tokushima,2660,85912,2094,63,503,2
2021-08-30,Kagawa,4173,113077,3401,34,738,7
2021-08-30,Ehime,4597,128043,3933,80,584,3
2021-08-30,Kochi,3377,79343,2602,31,744,4
2021-08-30,Fukuoka,64381,1091649,51630,565,11563,35
2021-08-30,Saga,5058,85300,3472,27,813,2
2021-08-30,Nagasaki,5215,157614,4454,69,660,1
2021-08-30,Kumamoto,12293,107369,9884,127,2282,14
2021-08-30,Oita,6879,223706,5389,68,1422,2
2021-08-30,Miyazaki,5336,60738,4159,33,1129,8
2021-08-30,Kagoshima,8027,148806,6245,44,1733,5
2021-08-30,Okinawa,42121,339639,35512,258,6221,113
2021-08-31,Hokkaido,56807,994020,50788,1449,4807,15
2021-08-31,Aomori,4356,70125,3388,33,935,2
2021-08-31,Iwate,3004,107568,2617,49,338,0
2021-08-31,Miyagi,14711,207146,12364,102,2171,30
2021-08-31,Akita,1624,21846,1378,23,223,1
2021-08-31,Yamagata,3172,85468,2760,48,364,5
2021-08-31,Fukushima,8708,365212,7601,165,942,18
2021-08-31,Ibaraki,20627,37826,18292,187,2148,30
2021-08-31,Tochigi,13253,391368,11478,104,1671,17
2021-08-31,Gunma,14923,258371,12692,159,2072,23
2021-08-31,Saitama,101055,1297227,85876,890,14289,161
2021-08-31,Chiba,85582,937805,71043,845,13694,111
2021-08-31,Tokyo,343574,3278999,307088,2493,33993,287
2021-08-31,Kanagawa,147767,1413277,129870,1100,16797,253
2021-08-31,Niigata,6765,240052,5736,55,974,8
2021-08-31,Toyama,4371,100935,3413,42,916,11
2021-08-31,Ishikawa,7251,167045,6504,123,607,6
2021-08-31,Fukui,2577,98136,2241,36,300,1
2021-08-31,Yamanashi,4421,92433,3773,25,627,3
2021-08-31,Nagano,7878,271601,6985,94,750,6
2021-08-31,Gifu,15776,349579,12730,200,2729,12
2021-08-31,Shizuoka,21868,535472,16004,173,5691,33
2021-08-31,Aichi,81945,1071762,62242,1037,18666,49
2021-08-31,Mie,12382,181186,7765,130,4731,18
2021-08-31,Shiga,10583,205725,8334,96,2153,11
2021-08-31,Kyoto,30197,365718,21922,253,7576,99
2021-08-31,Osaka,168725,2934187,137305,2789,26753,524
2021-08-31,Hyogo,64422,648819,55604,1339,7479,73
2021-08-31,Nara,13394,219056,11542,137,1715,13
2021-08-31,Wakayama,4567,56726,3956,55,456,29
2021-08-31,Tottori,1444,125443,1157,4,262,0
2021-08-31,Shimane,1337,42979,1112,2,223,1
2021-08-31,Okayama,13383,216620,10253,128,1861,13
2021-08-31,Hiroshima,18443,723783,15201,181,1479,22
2021-08-31,Yamaguchi,4952,147535,4183,85,684,3
2021-08-31,Tokushima,2699,87561,2147,63,489,2
2021-08-31,Kagawa,4235,113590,3514,34,687,7
2021-08-31,Ehime,4646,128223,4011,80,555,3
2021-08-31,Kochi,3470,81646,2713,31,726,5
2021-08-31,Fukuoka,65065,1098165,52567,569,11249,38
2021-08-31,Saga,5139,86381,3512,27,732,2
2021-08-31,Nagasaki,5267,158773,4531,69,637,1
2021-08-31,Kumamoto,12531,107369,10239,127,2165,15
2021-08-31,Oita,6987,226405,5603,68,1316,2
2021-08-31,Miyazaki,5441,61361,4177,33,1216,8
2021-08-31,Kagoshima,8105,149753,6483,44,1544,5
2021-08-31,Okinawa,42675,341011,36129,258,6120,116
2021-09-01,Hokkaido,57158,1001155,51348,1452,4570,21
2021-09-01,Aomori,4489,70801,3465,33,991,1
2021-09-01,Iwate,3048,108386,2652,49,347,3
2021-09-01,Miyagi,14882,209631,12682,103,1981,30
2021-09-01,Akita,1635,22091,1411,23,201,2
2021-09-01,Yamagata,3201,85932,2824,48,329,7
2021-09-01,Fukushima,8783,366771,7706,165,912,20
2021-09-01,Ibaraki,20842,37826,18565,192,2085,29
2021-09-01,Tochigi,13416,393256,11659,104,1653,18
2021-09-01,Gunma,15099,259397,12846,159,2094,25
2021-09-01,Saitama,102257,1304011,87805,896,13556,165
2021-09-01,Chiba,87992,943843,73330,867,13795,109
2021-09-01,Tokyo,346742,3299419,311124,2500,33118,286
2021-09-01,Kanagawa,149687,1419514,132167,1111,16409,250
2021-09-01,Niigata,6843,242531,5855,55,933,10
2021-09-01,Toyama,4417,101459,3498,42,877,15
2021-09-01,Ishikawa,7315,168129,6566,123,608,6
2021-09-01,Fukui,2603,98773,2273,36,294,1
2021-09-01,Yamanashi,4493,92433,3836,25,637,3
2021-09-01,Nagano,7956,273306,7105,94,696,6
2021-09-01,Gifu,16061,352480,12993,202,2783,15
2021-09-01,Shizuoka,22359,543803,16552,174,5633,31
2021-09-01,Aichi,83547,1081827,63356,1040,19151,62
2021-09-01,Mie,12651,181186,8484,133,4282,23
2021-09-01,Shiga,10766,208036,8637,96,2033,15
2021-09-01,Kyoto,30729,369443,22251,253,7693,97
2021-09-01,Osaka,171727,2958013,139442,2801,27587,538
2021-09-01,Hyogo,65446,652452,56641,1339,7466,73
2021-09-01,Nara,13616,220557,11745,137,1734,18
2021-09-01,Wakayama,4635,57267,4014,55,466,29
2021-09-01,Tottori,1457,127743,1177,4,255,0
2021-09-01,Shimane,1367,42979,1152,2,213,1
2021-09-01,Okayama,13601,216620,10221,128,1861,13
2021-09-01,Hiroshima,18696,723783,15497,181,1496,22
2021-09-01,Yamaguchi,5029,155099,4242,86,701,2
2021-09-01,Tokushima,2747,88378,2203,63,481,3
2021-09-01,Kagawa,4300,114764,3581,34,685,8
